white_elo,black_elo,result,time_control,opening_moves,eco_code,opening_name,avg_elo,rating_group
1488,1539,black,1020+8,h3 e5 e4 Bc5 Nf3 Nc6 a3 Nf6 c3 Nxe4,A00,Clemenz Opening,1513,intermediate
1340,1779,black,420+0,e4 Nf6 Nc3 d6 Bb5+ Bd7 Bxd7+ Qxd7 d3 c5,B02,Alekhine Defense,1559,intermediate
1693,1866,white,60+0,d4 d5 Nf3 Nf6 c4 c6 b3 Bg4 e3 e6,D02,Queen's Pawn Game: Symmetrical Variation,1779,advanced
2023,1777,draw,300+10,e4 e6 d4 d5 exd5 exd5 Nf3 Nf6 c4 Bb4+,C01,French Defense: Exchange Variation,1900,expert
1408,1380,black,60+10,e4 g6 d4 Bg7 c3 Nh6 f3 O-O Bc4 e6,B06,Modern Defense,1394,intermediate
1613,1494,white,1200+8,e4 e5 Nf3 d6 Bc4 Nc6 h3 Nf6 Nc3 Bd7,C41,Philidor Defense,1553,intermediate
1575,1424,black,300+0,Nf3 f5 c4 d6 Nc3 e5 d3 c6 Bg5 Be7,A04,Zukertort Opening: Dutch Variation,1499,intermediate
1796,1733,black,240+2,d4 d5 c4 Nf6 Nc3 e6 e3 Nc6 Nf3 Bd6,D06,Queen's Gambit Declined: Marshall Defense,1764,advanced
1421,1455,white,1320+0,d3 e5 g3 Bc5 Bg2 d5 c3 Nc6 Qc2 Be6,A00,Mieses Opening: Reversed Rat,1438,intermediate
1855,1775,white,180+2,d4 d5 c4 c6 cxd5 Nf6 Nc3 g6 dxc6 Nxc6,D10,Slav Defense: Exchange Variation,1815,advanced
1558,1684,black,60+1,e4 c5 d3 e6 Nc3 d5 f3 d4 Nb1 Bd6,B20,Sicilian Defense,1621,advanced
1313,1666,black,240+0,d4 d5 e3 Nf6 Ne2 e6 g3 Bd6 Bg2 O-O,D00,Queen's Pawn Game,1489,intermediate
1616,1180,white,420+2,e4 e5 Nf3 Nf6 d4 Nc6 d5 Nd4 Nxd4 exd4,C43,Petrov's Defense: Modern Attack,1398,intermediate
1484,1599,white,240+5,e4 d6 Nf3 e6 d4 c6 Nc3 h6 e5 d5,B00,Pirc Defense,1541,intermediate
1850,1708,white,60+0,Nc3 d5 d4 e6 Bf4 a6 a4 c5 e3 Bd6,A00,Van Geet Opening,1779,advanced
1440,1343,black,600+0,f4 Nf6 d3 Nc6 Nf3 d5 Nbd2 d4 b3 e6,A02,Bird Opening,1391,intermediate
1221,1371,black,1740+30,e4 e5 b3 a6 Bb2 Nc6 d4 exd4 Bxd4 Nf6,C20,King's Pawn Opening,1296,novice
1720,1603,white,60+0,e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Be3 Nc6,B41,Sicilian Defense: Kan Variation,1661,advanced
1583,1643,black,300+8,b4 e5 Bb2 Nc6 b5 Nd4 e3 Nxb5 Bxb5 a6,A00,Polish Opening,1613,advanced
1707,1524,white,600+0,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nxd5,C57,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",1615,advanced
1366,1295,black,120+0,Nf3 e6 d4 d5 e3 Nf6 c3 c5 Nbd2 c4,A04,Zukertort Opening: Queen's Gambit Invitation,1330,intermediate
1604,1577,black,300+0,e4 e5 f4 exf4 Nf3 Nc6 d4 Bb4+ c3 Ba5,C34,King's Gambit Accepted: MacLeod Defense,1590,intermediate
1932,1946,black,180+0,d4 e6 c4 Nf6 Nc3 c5 Nf3 cxd4 Nxd4 b6,A40,Horwitz Defense,1939,expert
1802,1726,white,420+2,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6,C02,"French Defense: Advance Variation, Paulsen Attack",1764,advanced
1725,1798,black,540+6,d4 d5 Nf3 Bf5 g3 e6 Bg2 Bd6 O-O Ne7,D02,Queen's Pawn Game: Zukertort Variation,1761,advanced
1580,1662,white,120+4,d4 e6 c4 Ne7 Nc3 Ng6 e3 Be7 Bd3 O-O,A40,Horwitz Defense,1621,advanced
1579,1456,white,300+0,e4 e6 d4 d6 Nf3 Nd7 Nc3 Be7 Bd3 h5,C00,French Defense: Normal Variation,1517,intermediate
1783,1749,black,300+2,d4 d5 c4 c6 Nc3 dxc4 e3 b5 a4 Qb6,D10,Slav Defense,1766,advanced
1485,1490,black,120+0,e4 e5 f4 exf4 Nf3 Nc6 Nc3 Nf6 d4 d5,C34,King's Gambit Accepted: MacLeod Defense,1487,intermediate
1683,1548,white,180+0,d4 e6 a3 d5 Nc3 h6 Bf4 a6 e4 Bd6,A40,Horwitz Defense,1615,advanced
1642,1634,black,120+0,e4 e6 d4 Qe7 Bb5 g6 h3 Bh6 Nf3 Bxc1,C00,French Defense: Normal Variation,1638,advanced
1477,1500,black,420+4,d4 d5 c4 Nf6 e3 e6 Be2 Nc6 Nf3 Bb4+,D06,Queen's Gambit Declined: Marshall Defense,1488,intermediate
1664,1684,black,180+0,e4 d6 Nf3 Nf6 d3 e5 Bg5 Bg4 Nc3 Nbd7,B00,Pirc Defense,1674,advanced
1746,1786,black,240+2,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nxc6 bxc6,B33,Sicilian Defense: Open,1766,advanced
1702,1857,white,60+0,Nf3 Nc6 d4 d5 c4 e6 cxd5 exd5 h3 Bf5,A04,Zukertort Opening: Black Mustang Defense,1779,advanced
1585,1657,white,600+10,e4 e5 Nf3 Qe7 Nc3 c6 Bc4 h5 d3 b5,C40,Gunderam Defense,1621,advanced
1359,1184,black,180+5,e4 c5 f4 Nc6 c4 e6 Qe2 Be7 f5 Bf6,B21,Sicilian Defense: McDonnell Attack,1271,novice
1595,1727,black,60+0,d4 e6 c4 d5 Nf3 Nf6 g3 Be7 Bg2 O-O,A40,Horwitz Defense,1661,advanced
1315,1623,black,120+0,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 h6 Nc3 Nf6,C50,Italian Game: Giuoco Pianissimo,1469,intermediate
1751,1638,white,300+0,d4 d5 Nf3 Nc6 e3 Nf6 c3 e6 Ne5 Be7,D02,Queen's Pawn Game: Chigorin Variation,1694,advanced
1704,1477,white,300+0,d4 d5 c4 dxc4 Nc3 Nf6 e3 e6 Nf3 Bb4,D20,Queen's Gambit Accepted,1590,intermediate
1646,1630,white,120+0,e3 d6 g3 e5 Bh3 f5 Qe2 g5 g4 f4,A00,Van't Kruijs Opening,1638,advanced
1637,1781,black,420+1,e4 Nf6 e5 Nd5 Bc4 Nb6 Bb3 Nc6 Nf3 Na5,B02,Alekhine Defense: Normal Variation,1709,advanced
1565,1640,white,600+1,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 h6 d4 exd4,C53,Italian Game: Classical Variation,1602,advanced
1626,1310,black,120+0,e4 e5 Bc4 d6 Nf3 Nf6 d3 Be6 Bb3 c6,C23,Bishop's Opening,1468,intermediate
1567,1479,white,300+4,e4 d5 e5 d4 Bc4 Nd7 Nf3 Nb6 Ng5 Nxc4,B01,Scandinavian Defense,1523,intermediate
1833,1618,white,420+2,e4 c5 Nf3 e6 Nc3 Nc6 d4 cxd4 Nxd4 Nxd4,B40,Sicilian Defense: French Variation,1725,advanced
1657,1481,white,300+0,e4 c5 Bc4 Nc6 c3 d6 d3 Nf6 h3 h6,B20,Sicilian Defense: Bowdler Attack,1569,intermediate
1615,1378,white,0+3,e4 b6 Nf3 Bb7 d3 d5 Be2 dxe4 dxe4 Bxe4,B00,Owen Defense,1496,intermediate
1479,1542,white,120+0,d4 d5 Nf3 e6 c3 Nf6 e3 b6 Nbd2 c5,D02,Queen's Pawn Game: Zukertort Variation,1510,intermediate
1662,1734,white,600+5,e4 e5 Nf3 d6 Bc4 Bg4 Nc3 c6 d4 exd4,C41,Philidor Defense,1698,advanced
1794,1738,white,120+0,e4 Nf6 e5 Nd5 Nf3 Nb6 c3 c5 d4 d6,B02,Alekhine Defense: Normal Variation,1766,advanced
1842,1716,black,60+0,d4 d5 c4 c6 Nc3 e6 Nf3 Nf6 Bg5 Be7,D10,Slav Defense,1779,advanced
1667,1337,white,300+0,e4 e5 d4 f6 dxe5 fxe5 Qh5+ Ke7 Qxe5+ Kf7,C20,Center Game,1502,intermediate
1669,1863,black,240+0,d4 d5 Nf3 e6 e3 Nf6 Be2 c5 dxc5 Bxc5,D02,Queen's Pawn Game: Zukertort Variation,1766,advanced
1734,1588,black,60+0,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Be3 a6,B44,Sicilian Defense: Taimanov Variation,1661,advanced
1630,1758,black,300+0,e4 e6 Nf3 d6 d4 c6 Bc4 b5 Bb3 Nd7,C00,French Defense: Knight Variation,1694,advanced
1731,1351,white,180+0,d4 Nf6 Nc3 g6 Bf4 Bg7 Nb5 c6 Bc7,A45,Indian Defense,1541,intermediate
1352,1311,white,60+8,c4 g6 Nc3 Bg7 e4 d6 Nf3 Nf6 d3 O-O,A10,English Opening: Great Snake Variation,1331,intermediate
1657,1460,black,120+0,e3 d5 Qe2 e6 g3 Nf6 Bh3 Nc6 b3 Bd7,A00,Van't Kruijs Opening,1558,intermediate
1362,1706,black,180+0,e4 d6 d4 Nf6 Bd3 e5 dxe5 dxe5 Nf3 Nbd7,B00,Pirc Defense,1534,intermediate
1613,1790,draw,420+2,e4 e6 Nf3 d5 e5 c5 c3 Nc6 d4 cxd4,C00,French Defense: Knight Variation,1701,advanced
2203,1696,black,180+0,Nc3 c6 e4 e5 Nf3 d6 Bc4 h6 d4 exd4,A00,Van Geet Opening,1949,expert
1526,1373,white,120+0,e4 b6 Nf3 Bb7 Nc3 e6 d4 Bb4 e5 Bxc3+,B00,Owen Defense,1449,intermediate
1869,1932,white,180+2,d4 c6 c4 d5 cxd5 cxd5 Nc3 Nf6 Nf3 Nc6,A40,Queen's Pawn Game,1900,expert
1560,1342,white,300+0,Nf3 Nc6 c4 Nf6 Nc3 e6 d4 Bb4 Qc2 O-O,A04,Zukertort Opening: Black Mustang Defense,1451,intermediate
1742,1700,white,420+2,d4 e6 c4 d5 Nc3 Nf6 Bg5 Be7 cxd5 exd5,A40,Horwitz Defense,1721,advanced
1635,1609,white,120+2,e4 d6 d4 g6 Bd3 Bg7 Be3 e6 Nd2 b6,B00,Pirc Defense,1622,advanced
1333,1671,black,300+0,c3 e5 e3 d5 d4 Nc6 Bb5 Bd7 Bxc6 Bxc6,A00,Saragossa Opening,1502,intermediate
1618,1588,white,600+0,e4 e5 Bc4 Qe7 d3 h6 Nc3 c6 Bd2 d6,C23,Bishop's Opening,1603,advanced
1865,1663,white,240+0,e3 e5 b3 Nc6 Bb2 Nf6 Nf3 d6 c4 Be7,A00,Van't Kruijs Opening,1764,advanced
1731,1828,draw,60+0,Nf3 d5 d4 c5 c3 Bg4 Ne5 Bf5 Bf4 e6,A06,Zukertort Opening,1779,advanced
1561,1713,white,1200+5,e4 b6 d4 Bb7 d5 e6 c4 a6 Nf3 b5,B00,Owen Defense,1637,advanced
1604,1719,black,60+0,d4 e6 c4 d5 Nf3 Nf6 g3 Be7 Bg2 O-O,A40,Horwitz Defense,1661,advanced
1686,1743,black,180+0,e4 e6 Nf3 Nf6 e5 Nd5 c4 Nb6 c5 Nd5,C00,French Defense: Knight Variation,1714,advanced
1425,1224,white,300+8,d4 c5 Nf3 Qb6 dxc5 Qxc5 Nc3 d6 e3 Bf5,A43,Benoni Defense: Old Benoni,1324,intermediate
1851,1719,white,420+2,e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 Be2 O-O,B08,"Pirc Defense: Classical Variation, Quiet System",1785,advanced
1325,1260,black,180+6,e3 e5 d4 e4 d5 Nf6 Nc3 Bb4 Bd2 Bxc3,A00,Van't Kruijs Opening,1292,novice
1462,1908,black,420+2,e4 e5 Nf3 Nc6 Bc4 Bc5 Nc3 Nf6 Ng5 O-O,C50,Four Knights Game: Italian Variation,1685,advanced
1788,1500,white,120+2,e4 e5 Bc4 d6 c3 Nh6 h3 a6 a4 b5,C23,Bishop's Opening,1644,advanced
1658,1475,white,240+0,d4 d6 Nf3 Nf6 e3 e5 dxe5 dxe5 Be2 e4,A41,Queen's Pawn Game,1566,intermediate
1467,1504,white,240+0,Nf3 Nf6 e3 d5 c4 c5 cxd5 Nxd5 Nc3 Nc6,A05,Zukertort Opening: Quiet System,1485,intermediate
1419,1748,black,720+0,f4 d5 Nf3 Bg4 h3 Bxf3 exf3 e6 g3 Bc5,A03,Bird Opening: Dutch Variation,1583,intermediate
1674,1329,white,300+0,e4 b6 d4 Bb7 Nc3 e6 Nf3 Bb4 Qd3 Bxc3+,B00,Owen Defense,1501,intermediate
1646,1589,white,300+0,e4 c5 Nf3 Nc6 d3 Nf6 Bg5 e5 Be2 h6,B30,Sicilian Defense: Old Sicilian,1617,advanced
1873,1913,white,420+2,e4 e5 f4 d6 Nc3 Nf6 Nf3 Nc6 Bb5 Qe7,C30,King's Gambit,1893,advanced
1472,1709,white,300+0,d4 Nf6 Nf3 d5 g3 e6 Bg2 Bd6 O-O Nbd7,A46,Indian Defense: Knights Variation,1590,intermediate
1641,1246,white,600+4,e4 e5 Nf3 Nc6 d3 f6 Nc3 Bb4 Bd2 b6,C44,King's Knight Opening: Normal Variation,1443,intermediate
1593,1895,black,180+0,d4 Nf6 c4 e6 Nc3 Bb4 Bd2 c5 dxc5 Na6,E20,Nimzo-Indian Defense,1744,advanced
1727,1596,white,60+0,e4 c5 Nf3 e6 d3 Nc6 Nc3 Be7 Be3 Nf6,B40,Sicilian Defense: French Variation,1661,advanced
1470,1514,white,420+4,d4 g6 e3 Bg7 Nf3 b6 Be2 Bb7 O-O d5,A40,Queen's Pawn Game: Modern Defense,1492,intermediate
1842,1561,white,300+15,e4 e5 Nf3 Nf6 Nxe5 Nxe4 Qe2 d5 d3 Qe7,C42,Petrov's Defense: Damiano Variation,1701,advanced
1533,1558,white,120+0,e4 e5 Nf3 Nc6 Nc3 f5 exf5 Nf6 d3 d5,C46,Three Knights Opening: Winawer Defense,1545,intermediate
1825,1733,white,60+0,d4 d5 c4 c6 Nc3 Bf5 Nf3 e6 Bf4 a6,D10,Slav Defense,1779,advanced
1664,1636,white,720+0,e4 e5 Nf3 d6 Bb5+ c6 Ba4 b5 Bb3 Na6,C41,Philidor Defense,1650,advanced
1640,1681,black,0+1,e3 e6 Qe2 c5 g3 Nc6 Bg2 d5 b3 d4,A00,Van't Kruijs Opening,1660,advanced
1653,1561,white,600+3,d4 g6 c4 Bg7 e4 e6 e5 Ne7 Nf3 O-O,A40,Queen's Pawn Game: Modern Defense,1607,advanced
1659,1359,white,120+2,d4 d5 c4 e6 Nc3 Bb4 Nf3 c5 e3 Nc6,D31,Queen's Gambit Declined: Queen's Knight Variation,1509,intermediate
1326,1357,black,600+0,e4 e5 b4 Nc6 c3 Nf6 d3 d5 Qa4 Bd7,C20,King's Pawn Game,1341,intermediate
1718,2179,black,180+0,d4 Nc6 b3 e5 Bb2 exd4 Bxd4 Nxd4 Qxd4 Nf6,A40,Mikenas Defense,1948,expert
2089,1958,black,300+10,e4 c5 Nf3 f6 d4 cxd4 Nxd4 Nc6 Nc3 d6,B27,Sicilian Defense,2023,expert
1541,1565,black,300+0,e4 c5 d4 cxd4 Qxd4 Nf6 Nc3 e6 Bg5 Be7,B21,Sicilian Defense: Smith-Morra Gambit,1553,intermediate
1500,1380,white,180+0,d4 Nc6 d5 Nb4 a3 Na6 b4 c6 c4 cxd5,A40,Mikenas Defense,1440,intermediate
1712,1792,white,180+0,d4 d5 Nf3 Bg4 Ne5 Bh5 g3 Nd7 Bf4 Nxe5,D02,Queen's Pawn Game: Zukertort Variation,1752,advanced
1589,1734,black,60+0,d4 d5 c4 e6 Nf3 Nf6 g3 Bd6 Bg2 O-O,D30,Queen's Gambit Declined,1661,advanced
1916,1736,black,240+2,e4 c6 d4 d5 exd5 cxd5 c4 e6 Nc3 Nf6,B13,Caro-Kann Defense: Panov Attack,1826,advanced
1957,1796,white,300+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 e5,B33,Sicilian Defense: Lasker-Pelikan Variation,1876,advanced
1449,1406,black,180+2,e4 e5 Nf3 d6 Nc3 Bg4 h3 Bxf3 Qxf3 Nf6,C41,Philidor Defense,1427,intermediate
1882,1811,black,180+2,d4 Nf6 c4 e6 Nc3 c5 d5 d6 Nf3 a6,A50,Indian Defense: Normal Variation,1846,advanced
1471,1576,white,300+4,g3 e5 Bg2 d5 Nf3 Bd6 O-O c5 d3 Nc6,A00,Hungarian Opening,1523,intermediate
1569,1496,black,120+0,d4 d6 Nf3 Nf6 e3 g6 Bd3 Bg7 c3 Nbd7,A41,Queen's Pawn Game,1532,intermediate
1479,1429,black,540+9,e4 e5 d3 d6 Nf3 h6 h3 Nf6 Nc3 c6,C20,King's Pawn Game: Leonardis Variation,1454,intermediate
1804,1712,white,420+8,e4 e5 Nf3 Nc6 Bb5 d6 O-O Bd7 Nc3 Nf6,C62,Ruy Lopez: Steinitz Defense,1758,advanced
1879,1460,white,420+2,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 d5,C45,Scotch Game,1669,advanced
1752,1672,white,180+0,e4 e6 Nf3 d5 exd5 exd5 d4 Be6 Nc3 Be7,C00,French Defense: Knight Variation,1712,advanced
1663,1630,white,300+0,e4 d6 Nf3 e5 Bc4 Nf6 Nc3 Be7 h3 O-O,B00,Pirc Defense,1646,advanced
1425,1650,black,600+0,f4 d5 e3 c5 Bb5+ Bd7 Bxd7+ Nxd7 b3 Ngf6,A03,Bird Opening: Dutch Variation,1537,intermediate
1757,1833,black,60+0,e4 e5 d4 exd4 f4 Nc6 Nf3 Bc5 Bd3 d6,C21,Center Game: Halasz-McDonnell Gambit,1795,advanced
1713,1622,white,240+0,d4 d5 e4 dxe4 f3 e5 fxe4 exd4 Nf3 Nc6,D00,Blackmar-Diemer Gambit: Blackmar Gambit,1667,advanced
1545,1537,black,120+0,e4 e6 Nf3 c5 Nc3 b6 Bb5 Bb7 d4 cxd4,C00,French Defense: Knight Variation,1541,intermediate
1765,1761,white,300+2,d4 d5 Nf3 h6 Nbd2 a6 e3 e6 Bd3 Nf6,D02,Queen's Pawn Game: Zukertort Variation,1763,advanced
1582,1741,white,60+0,d4 e6 c4 d5 Nf3 Nf6 g3 Be7 Bg2 O-O,A40,Horwitz Defense,1661,advanced
1498,1270,white,1500+12,e4 e6 d4 c6 Nc3 a6 Qf3 Nf6 Bf4 d6,C00,French Defense: Normal Variation,1384,intermediate
1445,1500,white,600+10,e4 e5 c4 Nf6 d3 h6 a3 c5 h3 Qa5+,C20,English Opening: The Whale,1472,intermediate
1362,1172,white,60+8,c4 e6 Nc3 Nf6 e4 Nc6 Nf3 Bd6 d4 O-O,A18,English Opening: Mikenas-Carls Variation,1267,novice
1367,1316,draw,600+0,e4 e5 Nf3 Nf6 Nc3 d6 Bc4 Be6 d3 Bxc4,C42,Petrov's Defense: Three Knights Game,1341,intermediate
2181,1717,white,180+0,e4 c5 c3 d6 d4 cxd4 cxd4 e6 Nc3 Nf6,B22,Sicilian Defense: Alapin Variation,1949,expert
1922,1912,black,180+0,d4 Nf6 c4 e5 d5 Bb4+ Nc3 Bxc3+ bxc3 d6,A51,Indian Defense: Budapest Defense,1917,expert
1668,1573,white,360+8,e4 e5 f4 Nc6 Nf3 exf4 d4 d6 Bc4 h6,C30,King's Gambit Declined: Queen's Knight Defense,1620,advanced
1664,1468,white,240+0,d4 d5 Nf3 Nc6 e3 Bg4 Be2 Bxf3 Bxf3 e5,D02,Queen's Pawn Game: Chigorin Variation,1566,intermediate
1312,1230,draw,180+6,e3 e5 d4 exd4 Qxd4 b6 Bc4 Qf6 Qxf6 Nxf6,A00,Van't Kruijs Opening,1271,novice
1739,1813,white,180+0,d4 c5 e3 e5 dxe5 Nc6 Nf3 Nge7 Nc3 Ng6,A43,Benoni Defense: Old Benoni,1776,advanced
1355,1778,black,120+2,e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Bxb4 c3 Ba5,C52,"Italian Game: Evans Gambit, Main Line",1566,intermediate
1746,1872,black,180+4,d4 d5 c4 e6 Nc3 c6 Nf3 Nf6 e3 Bd6,D31,Semi-Slav Defense: Accelerated Move Order,1809,advanced
1725,1598,white,60+0,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Be3 a6,B44,Sicilian Defense: Taimanov Variation,1661,advanced
1766,1761,white,240+0,e4 g6 f4 Bg7 c3 d6 d4 e6 Nf3 Nf6,B06,Modern Defense,1763,advanced
1624,1375,white,180+0,d4 d5 Nc3 e6 a3 Nc6 Bf4 Bd6 Qd2 Bxf4,D00,Queen's Pawn Game: Chigorin Variation,1499,intermediate
1448,1548,white,1200+10,e4 e5 Nf3 Nc6 Bc4 h6 c3 a6 d4 d6,C50,Italian Game: Anti-Fried Liver Defense,1498,intermediate
1599,1500,white,300+0,e4 e5 Nf3 Nc6 Bb5 d6 d4 exd4 Nxd4 Bd7,C62,Ruy Lopez: Steinitz Defense,1549,intermediate
1908,1672,white,420+2,e4 e6 e5 d5 exd6 Bxd6 Nc3 Nf6 Nf3 O-O,C00,French Defense: Steinitz Attack,1790,advanced
1654,1670,white,300+0,e4 e5 Nf3 d6 Bc4 Bg4 d3 Qf6 Be3 Bxf3,C41,Philidor Defense,1662,advanced
1500,1790,black,300+0,e4 c5 f4 Nc6 Nf3 g6 d4 cxd4 Nxd4 Bg7,B21,Sicilian Defense: McDonnell Attack,1645,advanced
1731,1841,white,60+0,d4 d5 Nf3 Nf6 c4 Bg4 Nc3 c6 Ne5 Bf5,D02,Queen's Pawn Game: Symmetrical Variation,1786,advanced
1643,1896,black,180+0,e4 c6 f4 d5 e5 Bf5 Nf3 h5 h3 g6,B10,Caro-Kann Defense,1769,advanced
1489,1519,black,420+2,e4 e5 Nf3 d6 Bc4 h6 Nc3 c6 d3 Bg4,C41,Philidor Defense,1504,intermediate
1978,1760,black,600+3,Nf3 c6 d4 d5 g3 Nf6 Bg2 Bg4 Ne5 Bh5,A04,Zukertort Opening: Slav Invitation,1869,advanced
1548,1803,white,120+0,d4 d5 c4 dxc4 Nc3 e5 d5 c6 e4 cxd5,D20,Queen's Gambit Accepted,1675,advanced
1715,2183,black,180+0,d4 Nc6 b3 e5 e3 exd4 exd4 d5 a3 Bf5,A40,Mikenas Defense,1949,expert
1458,1559,black,900+0,e4 c5 Bc4 Nc6 Nc3 e6 d3 a6 Nf3 Bd6,B20,Sicilian Defense: Bowdler Attack,1508,intermediate
1533,1549,white,120+0,e4 e6 Nf3 c5 d4 cxd4 Nxd4 Nc6 Nxc6 bxc6,C00,French Defense: Knight Variation,1541,intermediate
1932,2044,black,120+0,d4 e6 c3 d5 Bf4 Nf6 e3 c5 Bd3 Be7,A40,Horwitz Defense,1988,expert
1848,1982,black,300+0,e4 Nf6 e5 Nd5 d4 Nb6 f4 d6 Nf3 N8d7,B03,Alekhine Defense,1915,expert
1590,1732,black,60+0,d4 e6 c4 d5 Nf3 Nf6 g3 Be7 Bg2 O-O,A40,Horwitz Defense,1661,advanced
1760,1752,white,240+2,e4 c6 Nf3 d5 exd5 cxd5 d4 Nc6 c4 Bg4,B10,Caro-Kann Defense,1756,advanced
1436,1452,draw,-,d4 d5 c4 c6 cxd5 Qxd5 Nc3 Qc4 e3 Qb4,D10,Slav Defense: Exchange Variation,1444,intermediate
1884,1618,white,420+2,e4 c5 Nf3 Nc6 Nc3 e6 Bc4 a6 a4 Na5,B30,Sicilian Defense: Old Sicilian,1751,advanced
1498,1473,black,240+5,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 Nf6 Ng5 O-O,C50,Italian Game: Giuoco Pianissimo,1485,intermediate
1751,1690,white,420+2,d4 g6 c4 Bg7 Nc3 d6 Nf3 Nf6 e4 O-O,A41,Modern Defense,1720,advanced
1674,1490,black,300+0,e4 e5 f4 exf4 Nf3 Nf6 Nc3 d6 d4 Be7,C34,King's Gambit Accepted: Schallopp Defense,1582,intermediate
1691,1690,draw,180+0,d4 d5 c4 c6 Nc3 dxc4 a4 a6 e3 b5,D10,Slav Defense,1690,advanced
1828,1748,white,60+0,d4 d5 Nf3 e6 c4 c5 Nc3 cxd4 Qxd4 Qd6,D02,Queen's Pawn Game: Zukertort Variation,1788,advanced
1465,1503,black,300+8,d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 e3 Bb4+,D08,"Queen's Gambit Declined: Albin Countergambit, Normal Line",1484,intermediate
1279,1720,black,240+10,e4 e6 Bc4 Nh6 d3 a6 a3 b5 Bb3 b4,C00,French Defense,1499,intermediate
1367,1300,white,60+8,c4 e6 Nc3 c5 e4 d6 Nf3 Nd7 b3 b6,A13,English Opening: Agincourt Defense,1333,intermediate
1888,1765,black,180+0,e4 d6 d4 Nf6 Nc3 c6 Bc4 b5 Bb3 b4,B07,Czech Defense,1826,advanced
1785,1570,black,120+0,e4 c5 f4 Nc6 Nf3 d6 Bc4 g6 d4 cxd4,B21,Sicilian Defense: McDonnell Attack,1677,advanced
1524,1120,white,120+0,e4 e5 f3 Nf6 Nc3 Nc6 Nge2 d6 Ng3 h6,C20,King's Pawn Game: King's Head Opening,1322,intermediate
1750,1777,white,240+0,e4 c6 d4 d5 e5 Bf5 Nc3 e6 Nf3 Nd7,B12,"Caro-Kann Defense: Advance Variation, Van der Wiel Attack",1763,advanced
1566,1721,black,300+0,d4 e5 dxe5 f6 exf6 Nxf6 Nf3 Bc5 Bg5 Ne4,A40,Englund Gambit: Soller Gambit,1643,advanced
1910,2257,black,180+0,d4 d5 f4 f5 g3 g6 Bg2 Bg7 e3 Nf6,D00,Queen's Pawn Game: Mason Attack,2083,expert
1739,1583,white,60+0,e4 c5 Nf3 d5 exd5 Qxd5 Nc3 Qd8 d4 Bg4,B27,Sicilian Defense,1661,advanced
1962,1846,white,300+0,e4 c5 d4 cxd4 c3 d3 Bxd3 Nc6 Nf3 Nf6,B21,"Sicilian Defense: Smith-Morra Gambit Declined, Push Variation",1904,expert
1399,1543,black,60+10,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nf6 e5 Nd5,C45,Scotch Game: Alekhine Gambit,1471,intermediate
1368,1547,draw,240+1,e4 e5 Nf3 d6 Bc4 h6 c3 a6 d4 exd4,C41,Philidor Defense,1457,intermediate
1740,1837,black,60+0,e4 e5 c4 Nc6 Nc3 Bc5 d3 d6 h3 a6,C20,English Opening: The Whale,1788,advanced
1561,1485,white,300+4,e4 g6 Bc4 Bg7 Nf3 e6 Nc3 a6 a3 b5,B06,Modern Defense,1523,intermediate
1497,1482,black,420+4,b3 Nf6 Bb2 e6 e3 Be7 Bd3 O-O Nc3 d5,A01,Nimzo-Larsen Attack: Indian Variation,1489,intermediate
1545,1537,white,120+0,e4 e6 Nf3 c5 Nc3 b6 d4 cxd4 Nxd4 Bb7,C00,French Defense: Knight Variation,1541,intermediate
1780,1614,white,240+0,e4 e5 Bc4 Nc6 Nf3 Be7 c3 d6 a4 Nf6,C23,Bishop's Opening,1697,advanced
1560,1624,white,300+0,d4 d5 e3 a6 c4 e6 cxd5 exd5 Nc3 Nf6,D00,Queen's Pawn Game,1592,intermediate
1845,1732,black,60+0,d4 d5 c4 e6 Nc3 Nf6 Nf3 Bb4 Bg5 dxc4,D35,Queen's Gambit Declined: Normal Defense,1788,advanced
1670,1622,white,240+0,d4 b6 Nf3 Bb7 e3 g6 Be2 Bg7 O-O Nf6,A40,English Defense,1646,advanced
1752,1396,black,720+0,d4 Nf6 c4 g6 Nc3 Bg7 e4 O-O Be3 Nc6,E70,King's Indian Defense: Normal Variation,1574,intermediate
1665,1698,white,240+3,e4 e5 Nf3 f5 Nxe5 fxe4 Qh5+ g6 Nxg6 hxg6,C40,Latvian Gambit,1681,advanced
