white_elo,black_elo,result,time_control,opening_moves,num_opening_moves,post_opening_acpl
1286,1604,black,300+0,e3 e5 d3 Bd6 Be2 f5 Nf3 Nf6 O-O O-O,10,
2049,1988,white,300+0,d4 e6 c4 d5 Nc3 c5 Nf3 h6 e3 Nf6,10,
1444,1434,black,300+0,e4 Nc6 Bc4 e6 Qg4 Bc5 Nf3 Nf6 Qxg7 Ke7,10,
1464,1302,white,60+0,d4 d5 Nf3 Nf6 Nc3 e6 e3 Bb4 Bd3 Bxc3+,10,1752.8
1862,1760,white,300+0,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Bd7,10,
1991,2054,white,300+0,d4 Nf6 c4 c5 d5 b5 b3 g6 Bb2 Bg7,10,
1518,1786,black,600+0,e4 c5 Nf3 e6 Bc4 Nc6 a3 Nf6 d3 d5,10,
1157,1788,black,900+0,d4 Nf6 e4 e6 e5 Nd5 c4 Nb4 g3 c5,10,
1595,1963,draw,120+2,e4 c5 d4 cxd4 Qxd4 Nc6 Qc4 e6 Bd3 Ne5,10,
1281,1279,white,60+0,d4 e5 d5 Nf6 c4 Bb4+ Bd2 Na6 Bxb4 Nxb4,10,
1155,1018,white,600+0,d4 d5 Nc3 Nf6 f3 c6 e4 Qd6 b4 Qxb4,10,
1894,1754,white,30+0,g3 e5 Bg2 Nc6 d4 Nf6 dxe5 Ng4 Nf3 Ngxe5,10,
1771,1898,white,60+0,d4 c5 d5 d6 g3 e6 Bg2 exd5 Bxd5 Nf6,10,
1573,1225,black,360+0,d4 e6 Bf4 g5 Nc3 gxf4 e3 Qf6 Ne4 Qf5,10,
1408,1270,white,600+2,e3 e5 a3 Nf6 d3 d5 Be2 e4 d4 c5,10,
1645,1771,white,180+15,e4 e5 Bc4 h6 Nc3 Nc6 d3 Bc5 Nf3 d6,10,
2108,2183,black,180+0,e4 d5 exd5 Qxd5 c4 Qa5 Nc3 c6 Nf3 Nf6,10,
1729,1596,black,480+0,f4 d5 d3 Nf6 Nf3 Nc6 e3 Bg4 Be2 h5,10,
1692,1595,white,0+2,d4 g6 c4 b6 Nf3 Bb7 Nc3 Bg7 e4 d6,10,
2087,1947,black,900+10,d4 d5 c4 e6 Nf3 Nf6 Nc3 Bb4 Bg5 dxc4,10,1865.57
1446,1199,white,180+3,e4 c5 Nc3 Nc6 Nf3 d6 d4 cxd4 Nxd4 e5,10,
1960,2040,black,300+2,c4 c6 g3 d5 cxd5 cxd5 d4 Nf6 e3 e6,10,
1976,2016,white,180+0,e4 g6 Nf3 Bg7 d4 b6 Be3 Bb7 Nc3 Nc6,10,
1856,1895,white,300+5,e4 Nc6 Nf3 e5 Bb5 Nf6 Bxc6 dxc6 O-O Bd6,10,
1613,1902,black,180+0,Nf3 d5 d4 Nc6 e3 Bf5 Nc3 e6 Bd3 Bxd3,10,
1420,1355,white,300+0,b3 d5 Bb2 Nc6 e3 e5 Nf3 f6 Be2 Nh6,10,
1914,1965,black,180+0,d4 c5 dxc5 Nf6 g3 e6 Bg2 Bxc5 Nf3 Nc6,10,
2298,2292,black,60+0,e4 c5 d3 e6 Nf3 Nc6 Ke2 d5 Ke1 Nf6,10,
1391,1310,black,180+5,e4 d6 d4 g6 f4 Bg7 c3 Nd7 g4 b6,10,
1688,1577,white,300+0,e3 c5 d4 cxd4 exd4 d5 c4 Nf6 cxd5 Nxd5,10,
1363,1562,black,300+0,e4 e5 Nf3 Nc6 d4 exd4 Bc4 Bb4+ c3 dxc3,10,
1299,1341,white,300+0,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O d6 Nc3 Nf6,10,
1581,1252,white,180+2,e4 e5 Nf3 Bd6 Bc4 Nf6 d3 Qe7 Bg5 O-O,10,
1630,1892,black,300+0,d4 d6 Nf3 c6 e4 Nd7 Be2 e5 O-O Ngf6,10,
1604,1984,black,600+8,e4 e5 g3 Nf6 b3 Nxe4 Qe2 d5 c4 c6,10,
1471,1400,white,180+2,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 Nxe4 Nxf7 Qf6,10,
1750,1750,black,180+0,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f4 Nbd7,10,58.11
1583,1532,white,300+1,e4 c6 Nf3 d5 e5 Bg4 d4 e6 h3 Bh5,10,
1923,1833,white,600+3,e4 d6 d4 c6 f4 Nd7 Nf3 Qc7 c4 e6,10,
1383,1324,white,300+1,e4 e5 Nc3 Nf6 Nf3 Nc6 Bc4 Bc5 d3 O-O,10,
1654,1521,white,600+2,e4 e6 Nf3 d5 exd5 exd5 Bb5+ Bd7 Bd3 Bg4,10,
1839,1820,white,300+0,e4 c5 Nf3 d6 Nc3 Nf6 Bb5+ Nbd7 h3 a6,10,
1895,1800,black,30+0,g3 c5 Bg2 e6 e3 d5 Ne2 Nf6 Kf1 a6,10,
1743,2078,black,300+0,d4 Nf6 Bf4 e6 e3 b6 Nf3 Bb7 c3 c5,10,
1531,1756,black,600+0,Nf3 d5 d4 Nc6 c4 Nf6 e3 e6 c5 e5,10,
1549,1712,black,180+2,e4 c5 Nc3 Nc6 Nf3 Nf6 d4 cxd4 Nxd4 a6,10,
2083,2129,white,120+0,e4 c5 Nf3 e6 c3 d5 e5 d4 Bb5+ Bd7,10,
1369,1375,black,240+1,e4 e5 Nf3 Nc6 h3 Nf6 d3 Bc5 Be3 Bxe3,10,
1873,2044,black,300+5,e4 e6 Nf3 d5 exd5 exd5 d4 Bd6 Bd3 Ne7,10,
1702,1604,white,120+1,e4 c5 Nf3 e6 d4 c4 Bxc4,7,
1376,1618,draw,300+0,e4 e5 Nc3 Nc6 Nf3 Bb4 d4 Bxc3+ bxc3 exd4,10,
1934,1980,black,180+0,e4 e5 Nf3 Nc6 Bb5 Nd4 Nxd4 exd4 O-O Qg5,10,
1779,1742,white,120+1,b4 e5 a3 d5 e3 f5 Bb2 Bd6 c4 c6,10,
1584,1494,white,900+0,e4 e5 Nf3 Nc6 Bc4 Bc5 Nc3 d6 h3 h6,10,
1913,1454,black,300+0,c4 e5 Nc3 Bc5 g3 Nc6 Bg2 Qf6 e3 Nb4,10,
1331,1321,black,120+1,d4 d5 Nf3 e6 c4 Nf6 e3 c6 Nc3 Bd7,10,
1846,1880,black,600+15,e4 d5 exd5 c6 dxc6 Nxc6 Bb5 Qd5 Bxc6+ bxc6,10,1276.89
1600,1564,black,480+0,d4 e6 Bf4 Nc6 e3 Bb4+ c3 Ba5 b4 Bb6,10,
1725,2005,black,600+0,e4 c6 g3 d5 f3 dxe4 fxe4 e5 Nf3 Nd7,10,
1829,1831,white,600+0,d4 Nf6 c4 d5 cxd5 Qxd5 Nc3 Qd8 e4 e6,10,
1333,1637,black,300+4,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 Nc3 Bd6,10,1431.94
1350,1829,black,600+0,e4 e5 f4 d5 fxe5 Qh4+ g3 Qxe4+ Qe2 Qxh1,10,
1406,1339,black,600+10,e4 e5 Nf3 d6 h3 Nc6 Nc3 Nb4 a3 Nc6,10,
1468,1830,black,600+0,d4 e5 c3 exd4 cxd4 Nf6 Bf4 d5 e3 Nc6,10,
2091,1951,black,600+0,e4 c5 Nf3 Nc6 Bc4 e6 O-O a6 c3 b5,10,
1932,1795,black,600+0,d4 d5 e3 Nc6 f4 Bf5 Bd3 e6 Nf3 Bxd3,10,
1623,1646,draw,600+0,a4 b6 c4 Bb7 e3 d5 d3 dxc4 dxc4 Qxd1+,10,
1748,1854,black,360+8,d4 d5 c4 c6 Nc3 dxc4 e4 b5 d5 b4,10,
1342,1678,black,60+0,c4 c5 Qa4 Nf6 Nf3 Nc6 Nc3 g6 d3 Bg7,10,
2064,1974,white,1800+15,Nf3 c5 g3 e6 Bg2 h5 d4 cxd4 Nxd4 h4,10,
1802,1730,white,30+0,e4 e5 Nc3 Bb4 a3 Bxc3 dxc3 f6 Be3 b6,10,
1743,2211,black,180+0,d4 e5 e3 exd4 exd4 d5 Bd3 c5 c3 Nc6,10,
2263,2259,white,480+0,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 h3 O-O,10,
1848,1797,white,180+0,e4 c5 d4 cxd4 c3 Nc6 Nf3 dxc3 Nxc3 a6,10,
2038,2093,white,180+0,e4 c6 d4 d5 e5 Bf5 g4 Bg6 h4 h6,10,
1237,1394,white,600+0,e4 g6 d3 Bg7 Ne2 c6 Qd2 Qb6 b4 d6,10,2436.95
1612,1420,white,300+0,g3 Nc6 Bg2 b6 Nc3 Bb7 a3 e5 b4 a6,10,
1837,1889,black,180+0,e4 d5 exd5 Nf6 Nc3 Nxd5 Nxd5 Qxd5 Nf3 Nc6,10,
1974,1994,white,180+0,e4 c6 d4 d5 exd5 cxd5 Bd3 Nf6 Ne2 g6,10,
1313,1723,black,180+0,e4 d5 Nf3 dxe4 Nd4 e5 Ne2 Nc6 Nbc3 Nf6,10,
2076,2091,white,180+0,e4 d5 exd5 Qxd5 Nc3 Qd6 d4 Nf6 Nf3 Bg4,10,
1611,1873,white,120+1,d4 d6 c4 Nf6 Nf3 Nc6 Nc3 Bg4 e3 e5,10,22.84
1763,2057,black,180+0,Nf3 d5 d4 Nf6 g3 g6 Bg2 Bg7 O-O O-O,10,
2022,2016,white,180+0,d4 d5 c4 Nf6 Nc3 e6 Nf3 c6 e3 Be7,10,
1666,1709,black,180+0,d4 e6 e4 Nf6 e5 Nd5 c4 Nb6 a4 d6,10,
1811,1945,black,180+0,e4 d5 e5 e6 d4 c5 f4 cxd4 Nf3 Nc6,10,
1772,1810,black,60+1,b3 e5 Bb2 Nc6 Nc3 Nf6 d3 d5 Qd2 Bf5,10,
1700,1635,black,600+0,e4 e5 Bc4 d6 d3 a6 a3 Nc6 Nc3 h6,10,
1714,1753,black,60+0,e4 d5 exd5 Qxd5 d4 Qd8 Nf3 Nf6 Be3 Nc6,10,
1842,1765,white,300+0,e4 d5 exd5 Qxd5 Nf3 Bg4 Be2 e6 O-O Nf6,10,
843,1090,black,900+0,d3 d5 Qd2 Nc6 Qc3 d4 Bf4 dxc3 Nxc3 e5,10,
1643,1603,black,420+4,c4 g6 Nc3 Bg7 g3 Nf6 Bg2 O-O e3 Nc6,10,
1937,1920,black,300+0,b3 Nf6 f4 c6 Bb2 e6 g3 d5 e3 Ne4,10,
2091,1996,white,240+0,e4 c5 c3 d6 d4 cxd4 cxd4 g6 Nc3 Bg7,10,
1514,1334,white,600+2,d4 d5 Bf4 b6 c3 Bf5 e3 Bxb1 Qxb1 g6,10,
2093,2228,black,180+0,e4 e6 d4 d5 exd5 exd5 c4 c6 Nc3 Nf6,10,
1681,1684,white,600+0,e4 c6 f4 d5 e5 Bf5 d3 d4 Be2 e6,10,
1867,1738,white,180+1,d4 d6 e4 Bd7 Nf3 Nc6 c4 e5 d5 Nce7,10,
2072,2126,white,180+0,Nf3 d5 d3 c6 Nbd2 Nf6 g3 Bg4 Bg2 Nbd7,10,
1324,1319,white,120+1,e4 e5 d4 exd4 Qxd4 Nc6 Qd1 Ne5 Bd3 f6,10,
1947,1986,black,60+0,Nf3 d5 g3 e6 Bg2 b6 d4 Bb7 O-O Nf6,10,
1634,1538,black,180+0,d4 d5 c4 e6 Nc3 Nf6 Nf3 c5 e3 Nc6,10,
1447,1472,black,300+0,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 d4 exd4,10,
1627,1413,white,1800+0,e4 c5 Nf3 Nc6 Bc4 g6 O-O Bg7 c3 d6,10,
1783,1779,white,300+0,d4 g6 c4 Bg7 Nc3 Nf6 Bg5 O-O e4 d6,10,
1723,1709,black,300+0,e4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 e6 d4 Nf6,10,
1662,1394,black,240+0,d4 e6 c4 Bb4+ Nd2 a6 a3 Bxd2+ Bxd2 d6,10,
1555,1541,black,300+0,e4 c5 Nf3 e6 Bc4 Nc6 O-O a6 d4 b5,10,
1173,1169,white,300+0,e4 e5 Nf3 Nc6 Nc3 Nf6 d4 d6 dxe5 dxe5,10,
1756,1571,white,60+0,d4 Nc6 e4 e5 d5 Nd4 c3 Bc5 cxd4 exd4,10,
1614,1595,white,600+0,d4 d6 Nc3 b6 e4 Bb7 d5 g6 Be3 Nf6,10,
1329,1390,black,360+0,e4 e5 Nf3 Nc6 Bb5 Nf6 Bxc6 dxc6 c3 Nxe4,10,
1490,1457,white,900+0,d4 e6 c4 d5 Nf3 dxc4 Qa4+ Nc6 Qxc4 Bd7,10,
1616,1606,white,60+3,e4 e5 f4 Nc6 Nf3 Bc5 fxe5 Nge7 d4 Bb4+,10,
1739,1847,black,600+0,e4 c5 d4 cxd4 Qxd4 Nc6 Qd1 Nf6 Bd3 e6,10,
1425,1433,black,600+0,e4 e5 f4 exf4 Nf3 Nf6 Nc3 Qe7 d3 d6,10,
1921,1990,white,300+0,d4 d5 c4 c6 Nc3 e6 e3 f5 f4 Nf6,10,
2216,2082,white,180+0,e4 d5 exd5 Qxd5 d4 Nc6 Be3 e5 dxe5 Qxd1+,10,
1166,1340,black,600+0,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 bxc6 Nxe5 Qe7,10,
1624,1627,white,600+0,e4 e5 Nf3 Nc6 Bb5 Nb8 Nxe5 c6 Bc4 Qe7,10,
2108,2013,black,480+0,e4 d6 d4 Nd7 Bd3 g6 Ne2 Bg7 O-O e5,10,
1629,1539,black,60+0,c4 e5 Nc3 d6 g3 Nf6 Bg2 Be6 Nf3 c6,10,
1437,1434,white,600+0,e4 d5 e5 d4 Ne2 Nc6 f4 e6 b3 Bc5,10,
1500,1303,white,600+5,e4 e5 Nf3 Nc6 d4 Nf6 d5 Nd4 Nxd4 exd4,10,
1518,1537,white,120+10,g4 e5 h4 Nc6 e4 Bc5 d3 d6 Bh3 Nge7,10,
1745,1669,white,900+0,b4 d5 e3 Bf5 c4 e6 c5 Nc6 Bb5 Qd7,10,
1981,1818,white,120+0,e4 e6 d4 b6 Bd3 Bb7 Nf3 Bb4+ c3 Be7,10,
1660,1110,white,60+0,d4 e5 dxe5 d5 Nf3 Nc6 Bg5 f6 exf6 gxf6,10,
1547,1334,black,480+0,d4 d5 Nf3 e6 Nc3 Be7 Bf4 Nf6 Nb5 O-O,10,
1991,1878,white,60+0,d4 e6 c4 c5 Nf3 cxd4 g3 Nf6 Nxd4 Be7,10,
1500,1501,white,900+15,e4 c5 Nf3 Nc6 Bc4 e6 d4 d5 exd5 exd5,10,
1374,1447,draw,120+1,e4 e6 Nf3 d5 e5 d4 c3 dxc3 Nxc3 c5,10,
1386,1455,black,300+0,e4 e5 d4 exd4 Qh5 Nf6 Qe5+ Be7 Nf3 c5,10,
1928,1984,black,60+0,d4 d6 Nf3 g6 Bf4 Bg7 e3 Nf6 h3 O-O,10,
1633,1286,white,180+0,d4 b6 c4 Bb7 e3 Na6 Nc3 c5 Nf3 cxd4,10,
1305,1684,black,300+0,e3 g6 Nf3 Bg7 Ng5 e6 Qf3 Qxg5 Bb5 Qf6,10,
1414,1560,black,300+0,e4 e5 Nf3 Bc5 c3 d6 Bb5+ c6 Bc4 h6,10,
1411,1302,white,600+0,e4 e6 e5 d5 exd6 Qxd6 d4 a6 Nf3 h6,10,
1843,1933,white,300+0,d4 c6 Nf3 d5 e3 Nf6 c4 e6 Nc3 Bd6,10,
1886,1709,white,300+0,e4 c5 c3 e5 Nf3 d6 Bc4 Be6 Bxe6 fxe6,10,
1849,1624,white,600+0,e4 c5 Nf3 d6 Bc4 e6 a3 a6 Ba2 b5,10,
1454,943,white,300+0,e4 e5 Qf3 Bc5 Bc4 Nf6 Nh3 d6 Ng5 Rf8,10,
1831,1624,black,180+0,d4 Nf6 Nf3 g6 e3 b6 c4 Ba6 b3 Bg7,10,
1482,1477,white,300+8,e4 e5 Nf3 Nc6 Bc4 Bc5 Bxf7+ Kf8 Bxg8 Kxg8,10,
1313,1277,white,900+0,e4 e5 d4 exd4 Qxd4 Nc6 Qa4 Bb4+ c3 Ba5,10,
1714,1556,white,300+3,e4 c5 c3 Nc6 d4 cxd4 cxd4 e6 a3 Nge7,10,
1686,1528,black,300+0,e4 g6 Nf3 Bg7 Be2 d6 O-O Bg4 d4 Nd7,10,
1589,1605,black,180+2,d4 d5 c4 c6 cxd5 cxd5 Nc3 Nf6 Qa4+ Nc6,10,
2001,1902,white,300+0,e4 e5 Nc3 Nf6 g3 Be7 Bg2 d6 Nge2 O-O,10,
1870,1763,white,180+0,e4 e5 Nf3 Nc6 Bc4 d6 d4 Bg4 h3 Bxf3,10,
1322,1303,black,300+8,e4 e5 Qh5 g6 Qxe5+ Be7 Qxh8 Bf8 Qxg8 Qh4,10,
1188,1374,black,300+3,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 b5 Bb3 h6,10,3772.78
1426,1426,white,480+8,e4 c6 Nf3 d5 exd5 cxd5 d4 Bg4 h3 Bxf3,10,275.32
1590,1406,black,420+0,e4 d5 exd5 Qxd5 d4 Qe6+ Be3 Nf6 Nc3 Ng4,10,
1650,1739,black,120+2,d4 d5 Nf3 Nf6 Bg5 e6 g4 Be7 Bxf6 Bxf6,10,
1748,1719,white,180+0,e4 e5 Nf3 Nc6 Nc3 Bb4 d3 d6 Bd2 Bxc3,10,
2004,2108,white,180+0,e4 e5 Nf3 d6 Bc4 Be7 d4 exd4 Nxd4 Nf6,10,
1605,1677,white,1500+0,d4 c5 Nf3 cxd4 Nxd4 e5 Nf3 e4 Nd4 d5,10,64.16
1653,1647,black,180+0,e4 d5 e5 e6 d4 c5 dxc5 Nc6 Nf3 Bxc5,10,
1674,1500,white,300+5,e4 c5 Bc4 Nc6 Nc3 e6 d3 h6 Nh3 Nf6,10,46.63
1799,1570,white,300+5,e4 e6 Bc4 d6 h3 a6 Nf3 b5 Bb3 c5,10,
2304,2287,white,60+0,e4 d5 exd5 Nf6 c4 e6 d4 Bb4+ Bd2 Bxd2+,10,
1981,1946,draw,300+3,d4 e6 e4 c5 d5 d6 c4 e5 f4 Qh4+,10,
2411,2297,white,180+0,d4 Nf6 c4 e5 dxe5 Ng4 Bf4 g5 Bg3 Bg7,10,
1759,1917,black,30+0,e4 e6 e5 d5 exd6 c5 g3 Bxd6 Bg2 Nf6,10,
1632,1567,black,180+2,e4 e5 Bc4 Bc5 Bxf7+ Kxf7 Qh5+ Kf8 Qxe5 d6,10,
1609,1533,white,300+0,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bb4+ c3 Nxd4,10,
1649,1872,black,300+0,d4 c5 c4 cxd4 Nf3 Nc6 Nxd4 e5 Nb5 Bc5,10,48.45
1474,1389,black,300+0,e4 e5 d3 d5 exd5 Qxd5 Nf3 Nc6 c3 Bg4,10,
1124,1312,black,300+0,e4 e5 Nf3 Bd6 d4 exd4 Nxd4 Be5 Nf3 Bd6,10,
1156,1194,black,360+2,d4 d5 f4 Qd6 e3 Nf6 c4 Bg4 c5 Qc6,10,
1909,2186,black,300+0,e4 e5 Nf3 Nc6 Bb5 Nf6 Bxc6 dxc6 d3 Bd6,10,5577.98
1762,1705,black,60+0,e4 d5 exd5 Qxd5 Nc3 Qd8 d4 Nf6 Be3 Nc6,10,
1992,2055,black,60+0,e4 e5 Nf3 c6 d4 d5 dxe5 dxe4 Qxd8+ Kxd8,10,
1444,1451,white,600+5,e4 e5 Nf3 Nc6 Nc3 d6 h3 Be7 Bc4 a6,10,
1890,2001,black,600+0,e4 c5 f4 Nf6 d3 Nc6 Nc3 d6 Nf3 g6,10,
1551,1548,draw,60+0,b3 d5 Bb2 e5 g3 Bd6 Bg2 Be6 e4 Nf6,10,
1668,1714,black,300+4,e4 e5 Bc4 Nc6 Nf3 Bc5 c3 Nf6 d4 exd4,10,
1596,1710,white,120+1,d3 e5 g3 d5 Bg2 Nf6 Nd2 Nc6 e4 d4,10,
1685,2192,black,480+0,g3 Nc6 Bg2 Nf6 Bxc6 dxc6 d3 e5 e4 Bg4,10,
1773,1848,black,180+2,d4 Nf6 Bg5 e6 e3 h6 Bh4 g5 Bg3 Bg7,10,
1559,1637,black,300+0,d4 Nf6 c4 g6 Nc3 Bg7 e4 O-O Nf3 d6,10,27.72
1756,1717,white,180+2,e4 e5 d4 d6 dxe5 dxe5 Qxd8+ Kxd8 Nc3 Nc6,10,
1305,1015,black,180+3,e4 e5 Nf3 Nf6 Nc3 Bc5 d4 exd4 Nxd4 Bxd4,10,
2060,2202,black,120+2,e4 c5 d4 cxd4 c3 d3 Bxd3 Nc6 c4 g6,10,
1766,1801,black,300+0,e4 e5 Nf3 Nc6 d4 exd4 Bc4 d6 c3 dxc3,10,
1801,1880,black,300+5,e4 c6 d4 d5 e5 Bf5 c4 e6 h3 Bb4+,10,
1949,1780,white,180+0,d3 d5 g3 c6 Bg2 g6 f4 Bg7 Nf3 f5,10,
1628,1674,black,180+0,e4 d5 exd5 Qxd5 Nc3 Qd8 d4 c6 Nf3 e6,10,
2012,2018,black,180+0,d4 Nf6 Nf3 d5 Bf4 Bf5 e3 e6 h3 c5,10,
1131,1954,black,60+0,f4 d5 Nf3 Nf6 d4 Bf5 e3 e6 Bd3 Bxd3,10,
1387,1369,white,300+0,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6,10,
1655,1869,black,300+0,e4 e5 Nf3 f5 exf5 e4 Nd4 Nf6 Bc4 d5,10,
1458,1268,black,360+0,e4 e5 d4 Bd6 Nf3 Nc6 d5 Nce7 Nc3 Nf6,10,
1792,1767,white,300+0,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Na5,10,
1766,1667,white,600+0,e4 e5 Nf3 Nc6 Nc3 f5 d3 fxe4 Nxe4 Nf6,10,72.91
1526,1579,draw,480+0,h4 d5 h5 h6 d3 g5 f4 g4 e3 f6,10,
1839,1697,black,60+0,d4 d5 c4 e6 Nc3 c5 e3 a6 cxd5 exd5,10,
1616,1546,black,600+0,e4 e5 Nf3 Nc6 Bc4 h6 c3 d6 d4 exd4,10,
1791,1593,black,600+0,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 Nxe5 Qd4,10,
1332,1320,white,300+0,e4 Nc6 d4 d5 e5 Bf5 Nf3 f6 Bb5 a6,10,
1519,1433,black,30+0,e4 e6 Nc3 d6 Bc4 c5 Bb3 Nc6 d3 Bd7,10,
1508,1574,black,600+0,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nxd5,10,
1530,1496,black,300+0,e4 d5 exd5 Qxd5 Nc3 Qe5+ Be2 Bg4 f3 Bh5,10,
1704,1973,black,30+0,e4 d6 d4 Nf6 d5 e5 Qe2 Bg4 Nf3 Bd7,10,
1648,1543,white,60+2,d4 d5 c4 e6 Nc3 c6 Nf3 Bd7 e3 Bb4,10,
1342,1601,white,540+0,e4 e5 Qh5 Nc6 Bb5 g6 Qf3 Nd4 Qd3 Nxb5,10,
1770,1484,white,600+0,e4 Nc6 d4 e5 c3 exd4 cxd4 Bb4+ Nc3 Qh4,10,
1680,1644,white,600+0,e4 c5 Nf3 Nc6 Bb5 a6 Bxc6 bxc6 O-O e6,10,
1592,1406,white,240+0,e4 e5 d3 Bc5 Nc3 Nf6 h3 c6 Be2 d5,10,
1560,1482,black,480+0,e4 e5 Bc4 Nc6 Nf3 Nf6 d3 h6 Nc3 d6,10,
1616,1825,black,600+0,e4 c6 Nc3 d5 e5 Bf5 g4 Bg6 f4 e6,10,
1264,1047,white,60+2,e4 Nc6 d4 d6 d5 Bg4 Qxg4 Ne5 Qd1 Nh6,10,
1901,1958,draw,60+0,d4 f5 Nf3 Nf6 c4 e6 Nc3 Bb4 g3 Bxc3+,10,
1338,1570,white,300+8,e4 c5 Bc4 Nc6 Nf3 Na5 Bxf7+ Kxf7 O-O b6,10,
1913,1841,black,600+0,e4 e5 Bc4 Nf6 Qf3 Nc6 c3 Be7 d3 d6,10,
1517,1670,black,300+5,e4 e5 Nf3 Nc6 c3 Bc5 Bc4 d6 d3 h6,10,
1489,1515,white,300+0,Nc3 e5 Nf3 e4 Nd4 c5 Nf5 g6 Ng3 f5,10,
1515,1303,black,120+0,d4 d5 Nc3 c6 e4 e6 e5 Bb4 Bd2 Ne7,10,
1665,1652,white,300+0,e4 e5 Bc4 Nf6 Nf3 Qe7 d3 c6 Nc3 a5,10,
1976,2099,draw,180+0,e4 g6 d4 Bg7 Be3 d6 Bd3 Nf6 h3 O-O,10,
1486,1472,black,300+0,e4 e5 Bc4 d6 Nf3 h6 d4 exd4 Nxd4 c5,10,
1461,1452,white,300+0,d4 d5 c4 dxc4 Nc3 Nf6 e4 g6 Bxc4 Bg7,10,
1774,1581,white,60+2,d4 b6 c4 Bb7 Nc3 Nc6 d5 e6 dxc6 Bc5,10,6100.03
1615,1737,white,600+0,e4 c5 Bc4 d6 c3 Nc6 Nf3 Nf6 O-O Nxe4,10,58.31
1881,1703,white,180+0,e4 d5 e5 c5 Nf3 d4 c3 dxc3 Nxc3 b6,10,
1787,1808,white,600+4,e4 e5 Nf3 Nc6 Bb5 d6 d4 exd4 Nxd4 Bd7,10,
1927,1820,black,180+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e6 Nc3 Nf6,10,
1364,1490,black,600+5,d4 e6 c4 d6 Nc3 Nc6 Nf3 d5 cxd5 exd5,10,42.65
1436,1476,white,120+2,e4 c5 Nc3 Nc6 Nf3 Nf6 d4 cxd4 Nxd4 d6,10,
1599,1594,white,600+0,d4 d6 Nf3 e6 g3 d5 Bg2 Be7 b3 Nf6,10,
2020,1974,black,300+0,b3 d5 Bb2 c5 e3 Nc6 Bb5 Bd7 Nf3 Qc7,10,2038.14
1723,1614,white,120+0,d4 Nf6 c4 g6 Nc3 Bg7 Bg5 O-O e4 d6,10,
1214,1359,black,300+0,e4 b6 Qg4 d5 Bb5+ c6 Bxc6+ Nxc6 Qe2 e5,10,7835.16
1693,1712,black,-,Nf3 Nf6 g3 g6 Bg2 Bg7 O-O O-O d4 d5,10,
2119,2253,black,180+0,d4 Nf6 Nf3 d5 c3 c5 Bg5 Nc6 Bxf6 exf6,10,
1527,1727,black,300+0,Nf3 d5 d3 Bf5 h3 e6 a3 Be7 g4 Bg6,10,
1889,1780,black,120+0,c3 d6 Qc2 Nd7 d3 Ngf6 Nf3 e5 e4 Be7,10,
1753,1862,black,120+0,d4 Nf6 c4 e6 Nc3 b6 e4 Bb4 Bd3 Bxc3+,10,
2161,2073,black,60+0,Nc3 g6 d4 Bg7 e4 d6 f3 Nf6 Nce2 c6,10,
1457,1515,black,420+0,e3 d5 h3 e5 g3 f5 a3 Bd6 b3 Be6,10,
1875,1928,white,60+0,d4 e6 c4 b6 Nc3 Bb4 Qc2 Bxc3+ bxc3 Nf6,10,
1740,1891,white,600+2,d4 d5 Nf3 Nf6 e3 c5 b3 cxd4 exd4 e6,10,
1789,1653,black,120+2,d4 d5 e4 dxe4 Nc3 e6 f3 exf3 Nxf3 Nc6,10,
1991,1911,white,180+2,e4 c6 d4 d5 Nd2 Nf6 e5 Nfd7 Bd3 e6,10,
1748,1901,white,30+0,e4 c5 Nf3 Nc6 Nc3 e6 d4 d5 exd5 exd5,10,
1311,1232,black,120+1,d4 d5 Nc3 Nc6 Be3 Bf5 Nf3 e6 g3 Nf6,10,3513.45
1540,1344,black,600+0,e4 e5 d4 d6 d5 c6 Bc4 cxd5 Bxd5 Nf6,10,
1721,1614,black,600+0,e4 c5 Nf3 Nf6 Nc3 Nc6 d4 e6 e5 Nd5,10,
1236,1660,black,300+0,e4 e5 Nf3 Nc6 Bb5 a6 Bf1 Nf6 Nc3 d6,10,
1569,1459,white,120+0,e4 d6 d4 e6 Be2 Bd7 e5 dxe5 dxe5 Bc5,10,
1527,1441,black,300+5,e4 e5 d4 f6 d5 d6 Bb5+ Bd7 Nc3 a6,10,
